day,month,year,log_ret,react_label,equally_weighted_index,equally_weighted_volume,date,common
29,1,2018,-0.02285492737841787,Down,149.52002664,606945.4859807359,2018-01-29,1
30,1,2018,0.01466501443780232,Up,151.72889696000001,845740.5392068103,2018-01-30,1
31,1,2018,0.007063009053067932,Up,152.80435304,1064639.398229348,2018-01-31,1
1,2,2018,0.023862845333167435,Up,156.49455392000002,1092951.5633889048,2018-02-01,1
2,2,2018,0.029526667739354074,Up,161.18421088000002,1288359.5399944345,2018-02-02,1
5,2,2018,-0.008706948544876641,Down,159.78688032,904110.086026784,2018-02-05,1
6,2,2018,-0.02019449688428743,Down,156.5924284,1193283.4393819938,2018-02-06,1
7,2,2018,0.02640793250013266,Up,160.78279664,1108059.9774948598,2018-02-07,1
8,2,2018,0.038526813135557676,Up,167.09811888000002,1562769.2976197102,2018-02-08,0
9,2,2018,-0.004288330350317287,Down,166.3830812,1178469.008148924,2018-02-09,1
12,2,2018,0.002000635148002327,Up,166.71628624000002,907217.0147081849,2018-02-12,1
13,2,2018,0.02850056267169231,Up,171.53615240000002,987753.7288808094,2018-02-13,1
14,2,2018,-0.0039013353194950525,Down,170.86823608,1212632.7737032936,2018-02-14,1
15,2,2018,0.02391766110294382,Up,175.00426960000001,1467399.3937919065,2018-02-15,1
16,2,2018,0.028489062639519457,Up,180.06167552,1370500.4693805722,2018-02-16,1
19,2,2018,-0.004519297876046636,Down,179.24975920000003,935631.8480967092,2018-02-19,1
20,2,2018,0.0015838268227052097,Up,179.53388472,908202.246501841,2018-02-20,1
21,2,2018,0.01815179573762551,Up,182.82250399999998,1181810.2092656922,2018-02-21,1
22,2,2018,0.03369340355746,Up,189.087366,1153535.1181163497,2018-02-22,1
23,2,2018,0.013554421542966608,Up,191.66778440000002,1327139.0022031046,2018-02-23,1
26,2,2018,-0.0020858872952633683,Down,191.26840368,1035102.0935282307,2018-02-26,1
27,2,2018,-0.01422636802771416,Down,188.56661287999998,1125275.0463436753,2018-02-27,1
28,2,2018,0.010003051285666437,Up,190.46232,1084000.2924254772,2018-02-28,1
1,3,2018,-0.0021854470210881803,Down,190.0465292,744107.0417817037,2018-03-01,1
2,3,2018,-0.010312536262280184,Down,188.0967384,818788.95690252,2018-03-02,1
5,3,2018,0.006781738512446316,Up,189.37669656000003,691474.099562142,2018-03-05,1
6,3,2018,0.01286764358395828,Up,191.829274,729036.3478534549,2018-03-06,1
7,3,2018,0.022952644084703662,Up,196.28318200000004,1261946.1920128453,2018-03-07,1
8,3,2018,0.015786675506534426,Up,199.40642888000002,950481.0335903354,2018-03-08,1
9,3,2018,-0.001974034394703451,Down,199.01318200000003,904075.9132176257,2018-03-09,1
12,3,2018,0.016583608338107795,Up,202.34105648000002,1273069.5879033473,2018-03-12,1
13,3,2018,-0.016161614796404752,Down,199.097182,974393.5541916847,2018-03-13,0
14,3,2018,-0.015060697843506856,Down,196.12110664,881980.4115821149,2018-03-14,1
15,3,2018,-0.009199795547346162,Down,194.32510664,845753.7859809361,2018-03-15,0
16,3,2018,-0.008119612271937672,Down,192.75365056,2007239.2103284039,2018-03-16,1
19,3,2018,0.004263613831840808,Up,193.57723216000002,733737.6111236354,2018-03-19,1
20,3,2018,0.01924046429498242,Up,197.3378096,784429.1595596994,2018-03-20,1
21,3,2018,-0.0012873251460330912,Down,197.08393512000004,562119.0154065152,2018-03-21,1
22,3,2018,-0.008555901637501155,Down,195.40489743999998,674000.7694504453,2018-03-22,1
23,3,2018,0.010988662901705347,Up,197.56397696,1033160.5185327854,2018-03-23,1
26,3,2018,0.023590255318564526,Up,202.27996864,670791.0912938934,2018-03-26,1
27,3,2018,0.016174441480897805,Up,205.57833688000005,777767.0982864077,2018-03-27,0
28,3,2018,-0.0002339220409378687,Down,205.5302532,468339.5144108738,2018-03-28,0
3,4,2018,0.03254347225690202,Up,212.32894784,1387786.7896179406,2018-04-03,1
4,4,2018,-0.024174932825354538,Down,207.25745824,955016.9048580816,2018-04-04,1
5,4,2018,0.011423018854220545,Up,209.63853776000002,778949.7784362443,2018-04-05,0
6,4,2018,0.026633196072268932,Up,215.29689768000003,1140932.885284808,2018-04-06,1
9,4,2018,0.0050130318982981445,Up,216.37889768000002,914670.8528989322,2018-04-09,1
10,4,2018,0.018366472549080838,Up,220.38973448000002,1820319.626321933,2018-04-10,1
11,4,2018,0.011059990809151451,Up,222.84077216000003,1960967.316514274,2018-04-11,1
12,4,2018,-0.0015040518955376928,Down,222.50585999999998,1038962.9497650542,2018-04-12,1
13,4,2018,0.009480313909843274,Up,224.62531608,1009365.102111609,2018-04-13,1
16,4,2018,-0.013815737706006423,Down,221.54329087999997,826099.2055193733,2018-04-16,1
17,4,2018,0.015020924404658343,Up,224.89619472,878832.9425294859,2018-04-17,1
18,4,2018,0.011516201410385406,Up,227.50111520000002,1327169.475113769,2018-04-18,1
19,4,2018,-0.018904555868035567,Down,223.24070512000003,1026625.0100344962,2018-04-19,1
20,4,2018,-0.008224788478886,Down,221.41212768,1280714.6651633608,2018-04-20,1
23,4,2018,0.024100416863006402,Up,226.81307335999998,704512.3317646259,2018-04-23,1
24,4,2018,0.0013770316381138217,Up,227.12561728000003,555075.2904265863,2018-04-24,1
25,4,2018,0.010866409001072257,Up,229.6071152,625511.1349799889,2018-04-25,1
26,4,2018,0.0287551694425171,Up,236.30534960000003,735452.1791249649,2018-04-26,1
27,4,2018,0.015490888117787949,Up,239.99442912,831552.7913213222,2018-04-27,1
30,4,2018,-0.037853649456828606,Down,231.0795588,1558312.7207547096,2018-04-30,1
2,5,2018,0.005332932202338344,Up,232.31518224,1385274.6479441496,2018-05-02,1
3,5,2018,0.015963339785264246,Up,236.05346680000002,940011.7876286596,2018-05-03,1
4,5,2018,0.0020867033286196403,Up,236.54655464,887383.4682357747,2018-05-04,1
7,5,2018,0.010665447280183822,Up,239.08293120000002,573939.8815424935,2018-05-07,1
8,5,2018,-0.013464036614435348,Down,235.88548344000003,896465.9689307016,2018-05-08,1
9,5,2018,-0.016847840985251848,Down,231.94461312,1108656.363973917,2018-05-09,1
11,5,2018,-0.018817385525432093,Down,227.62083064000004,1052570.960055418,2018-05-11,1
14,5,2018,0.008113554362573728,Up,229.47515704000003,689998.0081805568,2018-05-14,1
15,5,2018,-0.006485362940460952,Down,227.9917428,1186432.6347527513,2018-05-15,1
16,5,2018,-0.011849218795960867,Down,225.30616120000002,1190375.496358391,2018-05-16,1
18,5,2018,0.012113268934298024,Up,228.05195200000003,1367794.7868630588,2018-05-18,1
22,5,2018,-0.04548747911624899,Down,217.91083896000004,1067437.1917565775,2018-05-22,1
23,5,2018,0.005938130979106115,Up,219.20867160000003,852168.4365097892,2018-05-23,1
24,5,2018,0.014090857677763892,Up,222.31937456000003,793914.6194431377,2018-05-24,1
25,5,2018,-0.020304176483884273,Down,217.85088080000003,805087.6249821314,2018-05-25,1
28,5,2018,0.015207680710176209,Up,221.1892072,354493.46912070026,2018-05-28,1
29,5,2018,-0.00966252580525066,Down,219.0622532,668658.8814552022,2018-05-29,1
30,5,2018,0.0018768805183241287,Up,219.47379296000003,656112.519432126,2018-05-30,1
31,5,2018,-0.0023513619664704,Down,218.95833688000002,1178438.8490412973,2018-05-31,1
1,6,2018,-0.018572336043617185,Down,214.9292992,925117.4117042427,2018-06-01,1
4,6,2018,0.018440245206066214,Up,218.92941640000004,916412.3581458206,2018-06-04,1
5,6,2018,-0.010562595177458065,Down,216.62912352,616540.1842923698,2018-06-05,1
6,6,2018,-0.011326622273881431,Down,214.18929088,596986.2087339357,2018-06-06,1
7,6,2018,0.02049960098412599,Up,218.62539976,679655.5177123271,2018-06-07,1
8,6,2018,0.026296792939766136,Up,224.45080568000003,773648.6389287194,2018-06-08,1
11,6,2018,-0.003103476090005411,Down,223.75530776000002,696985.5793115599,2018-06-11,1
12,6,2018,0.007890026824824361,Up,225.52772616000004,921854.3385208929,2018-06-12,1
13,6,2018,0.012403645298997564,Up,228.3425128,746740.9828812939,2018-06-13,1
14,6,2018,-0.00891903581879876,Down,226.31497304,755005.8594834197,2018-06-14,1
15,6,2018,0.004646598798014062,Up,227.36901488000007,1075618.762214076,2018-06-15,1
18,6,2018,-0.01277352150405588,Down,224.48318224,602671.7776073773,2018-06-18,1
19,6,2018,0.002552233631812424,Up,225.05684752000002,675461.4458924034,2018-06-19,1
20,6,2018,-0.015641264360699788,Down,221.56406088,749958.0419662967,2018-06-20,1
21,6,2018,0.0037465837092028383,Up,222.39572616000004,588174.7011934484,2018-06-21,1
22,6,2018,0.006850840193770355,Up,223.92455464000005,731851.2969021596,2018-06-22,1
25,6,2018,-0.017024180390990476,Down,220.14468848,612689.233859417,2018-06-25,1
26,6,2018,0.010512193968879055,Up,222.47109856000003,670172.3797159829,2018-06-26,0
27,6,2018,-0.0025259731683746505,Down,221.90985168,532046.0279352203,2018-06-27,1
28,6,2018,-0.003294100990487078,Down,221.18006087999998,592802.4526899137,2018-06-28,1
29,6,2018,-0.008530086640093354,Down,219.30139976000004,710379.0826272282,2018-06-29,1
2,7,2018,0.007248459838577231,Up,220.89677216,451149.42706871394,2018-07-02,1
3,7,2018,-0.003134942042264818,Down,220.20535792000004,506776.30055357906,2018-07-03,1
4,7,2018,0.009043655997962063,Up,222.20585168000002,330747.312441614,2018-07-04,1
5,7,2018,0.000991313510098032,Up,222.42623656,715350.0249052509,2018-07-05,1
6,7,2018,0.01565410981165866,Up,225.93551696000003,693596.9017496301,2018-07-06,1
9,7,2018,0.007034532333747482,Up,227.53047096000003,433674.83057598246,2018-07-09,1
10,7,2018,-0.001812940529100655,Down,227.11834544,550727.1514348008,2018-07-10,1
11,7,2018,-0.004120132684130265,Down,226.1845128,392963.57132000074,2018-07-11,1
12,7,2018,0.007794642202055407,Up,227.95442912,521285.7514299958,2018-07-12,1
13,7,2018,0.0025551609949766734,Up,228.53763416,365855.61743543745,2018-07-13,1
16,7,2018,-0.006887756537676042,Down,226.96893120000004,472390.28199897095,2018-07-16,1
17,7,2018,0.013628091832083605,Up,230.0832576,453673.61302802735,2018-07-17,1
18,7,2018,0.0019895126199995635,Up,230.54146680000002,772246.3856565967,2018-07-18,1
19,7,2018,0.004966682529916955,Up,231.68934128000004,522213.48972345074,2018-07-19,1
20,7,2018,0.009281392789746113,Up,233.84975136000003,612426.4331322564,2018-07-20,0
23,7,2018,-0.002463826793954573,Down,233.27429528000005,398390.1708551145,2018-07-23,1
24,7,2018,-0.003030169578265035,Down,232.56850448,456373.25675336405,2018-07-24,1
25,7,2018,0.024521767609422474,Up,238.34199408,466586.7259673619,2018-07-25,1
26,7,2018,-0.0008965157599077929,Down,238.12841248,438520.4745203483,2018-07-26,1
27,7,2018,0.0033542515186547437,Up,238.92849616,365900.63497578475,2018-07-27,1
30,7,2018,0.010123682241165433,Up,241.35961752,539401.5292027461,2018-07-30,1
31,7,2018,0.040387632158729106,Up,251.30708620000001,1341116.2689553273,2018-07-31,1
1,8,2018,0.007948924489700544,Up,253.31266780000004,938832.6046636782,2018-08-01,1
2,8,2018,0.026332945376381728,Up,260.071739,1026050.448437866,2018-08-02,1
3,8,2018,-0.044328961185388135,Down,248.79482256,998094.5140973459,2018-08-03,1
6,8,2018,0.015021893499662538,Up,252.56040416000002,704721.2593028308,2018-08-06,1
7,8,2018,-0.002132123511545666,Down,252.02248784,463741.99860013585,2018-08-07,1
8,8,2018,0.021745957944391006,Up,257.56298160000006,673200.8511450979,2018-08-08,1
9,8,2018,-0.0066226146784876625,Down,255.862877,703851.0583278108,2018-08-09,1
10,8,2018,-0.038642824191522894,Down,246.1642116,821081.2722147366,2018-08-10,1
13,8,2018,-0.012488050123437565,Down,243.10921576000004,608682.8849384455,2018-08-13,1
14,8,2018,0.015339610932104265,Up,246.86716560000002,522586.92006799125,2018-08-14,1
15,8,2018,-0.02407071500032629,Down,240.99584336000004,521776.6805935008,2018-08-15,1
16,8,2018,0.022700958907079165,Up,246.52924928000002,734145.3558622319,2018-08-16,1
17,8,2018,0.01766426699579453,Up,250.92269704,539363.8167571281,2018-08-17,1
20,8,2018,0.008514416589051589,Up,253.06827864000002,721319.9344794656,2018-08-20,1
21,8,2018,-0.025218799469310788,Down,246.76600240000005,719580.2962006258,2018-08-21,1
22,8,2018,-0.012075861122431572,Down,243.80401072,1426504.6294067595,2018-08-22,1
23,8,2018,-0.005573952024616308,Down,242.4488392,979975.5265579796,2018-08-23,1
24,8,2018,-0.008416642982765642,Down,240.41679736,697087.3273371947,2018-08-24,1
27,8,2018,0.0001341373704650282,Up,240.44904839999998,433767.57104811637,2018-08-27,1
28,8,2018,0.0014943415265990052,Up,240.80863000000002,537791.1092090326,2018-08-28,1
29,8,2018,0.004939679607604301,Up,242.00109024,806385.0295777384,2018-08-29,1
30,8,2018,0.005846296919377795,Up,243.42004424000004,731126.7589766897,2018-08-30,1
31,8,2018,0.005636008578062471,Up,244.79583504000001,1401638.8271848354,2018-08-31,1
3,9,2018,0.00410756034875061,Up,245.80341664000002,564243.2706086567,2018-09-03,1
4,9,2018,-0.0006567255927480223,Down,245.64204424000002,615857.0497684579,2018-09-04,1
5,9,2018,0.027127385849445334,Up,252.39687700000002,807754.4920931295,2018-09-05,1
6,9,2018,-0.010834882811432207,Down,249.67694808,757566.3700903144,2018-09-06,1
7,9,2018,-0.011859948087547277,Down,246.73328280000004,595746.690797374,2018-09-07,1
10,9,2018,0.014613524290205673,Up,250.36540000000002,453529.76113815064,2018-09-10,1
11,9,2018,-0.002482099003384171,Down,249.74473888000003,512139.91619954474,2018-09-11,1
12,9,2018,0.009234684795339749,Up,252.06173472000006,611644.241213109,2018-09-12,1
13,9,2018,-0.0034546740707440487,Down,251.19244600000002,547028.2670389228,2018-09-13,1
14,9,2018,0.017000748133758594,Up,255.49941260000003,668402.655376724,2018-09-14,1
17,9,2018,-0.0038008344920454867,Down,254.53014480000002,451513.5498507439,2018-09-17,1
18,9,2018,0.012555938413972874,Up,257.7461574,524342.2445109584,2018-09-18,1
19,9,2018,-0.0146987917156088,Down,253.98530800000003,490464.1364094843,2018-09-19,1
20,9,2018,0.01029389083230996,Up,256.613308,737619.1299126887,2018-09-20,1
21,9,2018,-0.015168882859681241,Down,252.75014480000002,841993.5469120701,2018-09-21,1
24,9,2018,0.010849531862237893,Up,255.5072954,672045.1273572156,2018-09-24,1
25,9,2018,0.006357168999308117,Up,257.13677240000004,573724.925818406,2018-09-25,1
26,9,2018,-0.009806831531614092,Down,254.6274,545837.5541888817,2018-09-26,1
27,9,2018,-0.0015249573176751529,Down,254.2394,373560.0007107435,2018-09-27,1
28,9,2018,-0.005242043163352551,Down,252.91015312000002,449373.66264112265,2018-09-28,1
1,10,2018,0.031451954601620986,Up,260.99108620000004,810311.8358643141,2018-10-01,1
2,10,2018,0.03717981913750753,Up,270.8773332,930749.0928086778,2018-10-02,1
3,10,2018,0.008423883078283012,Up,273.1688102,630543.0287324542,2018-10-03,1
4,10,2018,-0.02351984432992839,Down,266.81888960000003,650002.2247995405,2018-10-04,1
5,10,2018,-0.011733130196517937,Down,263.7065632,544312.7969536134,2018-10-05,1
8,10,2018,0.0022714844925607117,Up,264.3062494,586886.8852583803,2018-10-08,1
9,10,2018,-0.014753299327701069,Down,260.43548368,638838.7200872113,2018-10-09,1
10,10,2018,-0.008158768281617858,Down,258.31929540000004,1071686.810792489,2018-10-10,1
11,10,2018,-0.009672858715958053,Down,255.8326552,1035100.2820286021,2018-10-11,0
12,10,2018,0.029504033994680125,Up,263.49320339999997,586263.7263649778,2018-10-12,1
15,10,2018,0.003127084647442215,Up,264.3184586,837463.6204614027,2018-10-15,1
16,10,2018,0.021979515453980244,Up,270.1923666,745555.5904904531,2018-10-16,1
17,10,2018,-0.005563563989107732,Down,268.693308,801246.4765760986,2018-10-17,1
18,10,2018,-0.017132077765522495,Down,264.12924096,993266.1537872615,2018-10-18,1
19,10,2018,0.02550990860506642,Up,270.95383100000004,890382.0112834023,2018-10-19,1
22,10,2018,-0.020317012334560326,Down,265.50440416,569300.4641983515,2018-10-22,1
23,10,2018,-0.010356753098601073,Down,262.76883088000005,855491.8095455847,2018-10-23,1
24,10,2018,-0.021122463030941636,Down,257.27671368,1018092.81996168,2018-10-24,1
25,10,2018,0.0008172410872799049,Up,257.48705672,801906.8241961093,2018-10-25,1
26,10,2018,-0.009220989560164872,Down,255.12368432000002,702415.5754967695,2018-10-26,1
29,10,2018,0.023816597978627792,Up,261.27279736,585390.2990876456,2018-10-29,1
30,10,2018,-0.015542864904068705,Down,257.24326592,575254.9466209656,2018-10-30,1
31,10,2018,0.02780757850395663,Up,264.49696472,658032.1362104762,2018-10-31,1
1,11,2018,0.0003466626745514545,Up,264.58867183999996,502634.57710204873,2018-11-01,1
2,11,2018,0.01572418172747884,Up,268.78199408,517507.2510730224,2018-11-02,1
5,11,2018,0.012795898999187627,Up,272.2434,572986.7237510437,2018-11-05,1
6,11,2018,-0.03149496044194771,Down,263.802722,676212.6756735545,2018-11-06,1
7,11,2018,-0.002898746364865017,Down,263.03913208000006,808108.829128068,2018-11-07,1
8,11,2018,-0.002248337772951512,Down,262.44839559999997,750621.8060479262,2018-11-08,1
9,11,2018,0.0472683545559567,Up,275.151768,832802.5844921788,2018-11-09,1
12,11,2018,-0.010146207027566297,Down,272.37413624,579503.169594596,2018-11-12,1
13,11,2018,-0.00011927482482210783,Down,272.3416508,653218.6605677537,2018-11-13,1
14,11,2018,-0.014584701899390066,Down,268.39845407999996,527651.0576619145,2018-11-14,1
15,11,2018,-0.019183814531553326,Down,263.29862144000003,667053.019361452,2018-11-15,1
16,11,2018,-0.01978623053503562,Down,258.140136,898774.6500799835,2018-11-16,1
19,11,2018,0.013348766432978,Up,261.60909000000004,615294.4999012969,2018-11-19,1
20,11,2018,-0.025117794909132442,Down,255.11988496000004,668912.1372211333,2018-11-20,1
21,11,2018,0.018742607058104804,Up,259.94658792,684463.7650546471,2018-11-21,1
22,11,2018,-0.013480883896992951,Down,256.46579296000004,518961.35314659146,2018-11-22,1
23,11,2018,-0.0022728683381312144,Down,255.88354192000003,394841.0558147823,2018-11-23,1
26,11,2018,-0.008864118824427362,Down,253.62538288000002,474672.0594758118,2018-11-26,1
27,11,2018,0.009223102405717769,Up,255.97541640000003,549688.3086220187,2018-11-27,1
28,11,2018,-0.0027986042531206942,Down,255.260044,540658.9847832834,2018-11-28,1
29,11,2018,0.025468473971883225,Up,261.84462144,536658.5225445817,2018-11-29,1
30,11,2018,0.002087627599745846,Up,262.39182648,843893.2367144033,2018-11-30,1
3,12,2018,0.00170320821807727,Up,262.8391152,449285.77180610923,2018-12-03,1
4,12,2018,0.012877737593449713,Up,266.24577632,492514.1298261982,2018-12-04,1
5,12,2018,-0.012656012228821924,Down,262.89739976000004,538927.2333829186,2018-12-05,1
6,12,2018,-0.02641619452526315,Down,256.04357544000004,826183.2835714158,2018-12-06,1
7,12,2018,0.00266916217265943,Up,256.72791016,563885.5976395309,2018-12-07,1
10,12,2018,-0.022584431721492538,Down,250.99483896000004,642235.8177994182,2018-12-10,1
11,12,2018,0.006274855464222542,Up,252.57474696000003,616368.6758757661,2018-12-11,1
12,12,2018,0.014218763647607388,Up,256.19170096,540121.092776244,2018-12-12,1
13,12,2018,-0.00728272354588601,Down,254.33270512,541446.5437920066,2018-12-13,1
14,12,2018,-0.03591060508554231,Down,245.36150840000005,696215.3486979381,2018-12-14,1
17,12,2018,0.008428942276766667,Up,247.43838704,656185.4701637914,2018-12-17,1
18,12,2018,0.008659814461528926,Up,249.5904624,686823.8076299811,2018-12-18,0
19,12,2018,0.054210356880324294,Up,263.49431192000003,799443.5217277273,2018-12-19,1
20,12,2018,-0.04414582559476072,Down,252.11515704,635281.9065786814,2018-12-20,0
21,12,2018,0.007217575282386893,Up,253.94139976000002,861911.9717560569,2018-12-21,0
27,12,2018,-0.05460155135331231,Down,240.44755024,553405.1970160789,2018-12-27,1
28,12,2018,-0.00044961148302263024,Down,240.33946656,480685.19692678546,2018-12-28,1
2,1,2019,0.012545104632351447,Up,243.37354192,494008.0913507529,2019-01-02,0
3,1,2019,-0.01618235006186407,Down,239.4668808,690846.0045579677,2019-01-03,1
4,1,2019,0.021163606966599413,Up,244.58887248000002,631784.1279490346,2019-01-04,0
7,1,2019,-0.03648529191123846,Down,235.8258096,646053.8959127249,2019-01-07,0
8,1,2019,-0.002175410098488989,Down,235.31334936000002,684483.7215339245,2019-01-08,1
9,1,2019,0.026704620781264142,Up,241.68196032000003,828511.8487549978,2019-01-09,1
10,1,2019,0.020031197146182782,Up,246.571952,655784.7842895669,2019-01-10,1
11,1,2019,-0.002340975996472219,Down,245.99540808,507286.90744718973,2019-01-11,0
14,1,2019,-0.0005684274162552636,Down,245.85561728000005,501070.7319924641,2019-01-14,1
15,1,2019,-0.00014371483236590464,Down,245.82028672,410867.2614518787,2019-01-15,1
16,1,2019,-0.0026159336282906777,Down,245.17807752000002,761446.9275033686,2019-01-16,1
17,1,2019,-0.009712398535340332,Down,242.80833688,651425.4336720209,2019-01-17,1
18,1,2019,0.02433425819622435,Up,248.78937456,677029.477854636,2019-01-18,1
21,1,2019,0.014078411590196387,Up,252.31670512000005,425500.1753181828,2019-01-21,1
22,1,2019,-0.0103287481359504,Down,249.72400216,496129.8373350525,2019-01-22,0
23,1,2019,-0.006788618853820452,Down,248.03446240000002,392715.47845606506,2019-01-23,1
24,1,2019,-0.005559329571823468,Down,246.65938288,408105.6279015851,2019-01-24,1
25,1,2019,-0.008529752305770343,Down,244.56438704,443181.9185944498,2019-01-25,1
28,1,2019,-0.015446945130155473,Down,240.81564224000002,534585.5075508982,2019-01-28,1
29,1,2019,0.024120601817318905,Up,246.69488080000002,367344.4830921144,2019-01-29,1
30,1,2019,0.011575470892253869,Up,249.56708168000003,410620.3894453598,2019-01-30,1
31,1,2019,-0.0063942825225707205,Down,247.9763704,635909.0934113081,2019-01-31,0
1,2,2019,-0.012038695348648078,Down,245.00895616000003,390582.5341635351,2019-02-01,0
4,2,2019,-0.005479734180954014,Down,243.67004400000002,359829.1806785898,2019-02-04,1
5,2,2019,0.018210117475925065,Up,248.14795200000003,477238.4005089324,2019-02-05,1
6,2,2019,0.0016938011053685303,Up,248.56862144000002,374590.31283442484,2019-02-06,1
7,2,2019,0.02685591066252491,Up,255.33460480000002,537463.0838893483,2019-02-07,1
8,2,2019,-0.027484913475489686,Down,248.41232024000004,519513.0522959016,2019-02-08,1
11,2,2019,0.014362393990249654,Up,252.00586000000004,442564.07616887265,2019-02-11,1
12,2,2019,-0.019438744226888103,Down,247.15448760000004,653909.9670739595,2019-02-12,1
13,2,2019,0.02534029874115974,Up,253.49748344000005,1133496.9961207423,2019-02-13,1
14,2,2019,-0.003549227694821808,Down,252.59935792,891992.1761971022,2019-02-14,1
15,2,2019,0.013063898752999473,Up,255.92093952,610605.5422107526,2019-02-15,1
18,2,2019,0.015262777161300298,Up,259.85696472,586957.6841083774,2019-02-18,0
19,2,2019,-0.034051944186283545,Down,251.15729088,803292.0704420825,2019-02-19,1
20,2,2019,-0.020224129127455547,Down,246.12887248,887867.2761704744,2019-02-20,1
21,2,2019,0.001676593373902224,Up,246.54187664,549999.1020531476,2019-02-21,1
22,2,2019,0.0023379942454609527,Up,247.11896448000005,689549.2905715378,2019-02-22,1
25,2,2019,0.03155225253362965,Up,255.04043744,554681.5639995437,2019-02-25,1
26,2,2019,-0.01022546663736531,Down,252.44581816,1117951.3806141226,2019-02-26,1
27,2,2019,-0.013000253538110164,Down,249.18519888,778298.9453424283,2019-02-27,1
28,2,2019,-0.019601778497000996,Down,244.34828672000003,1065038.3746034354,2019-02-28,0
1,3,2019,0.015249328817613341,Up,248.10298968,725035.6694854818,2019-03-01,1
4,3,2019,0.018997736118569142,Up,252.86144159999998,620193.4414205258,2019-03-04,1
5,3,2019,0.019276688723606265,Up,257.78305672,751923.4036442119,2019-03-05,1
6,3,2019,0.015112620551052596,Up,261.7084208,675146.6820141869,2019-03-06,1
7,3,2019,-0.012534035524559981,Down,258.44863,672069.1724639975,2019-03-07,1
8,3,2019,0.018519097015218196,Up,263.27945848,587245.393867986,2019-03-08,1
11,3,2019,-0.007869028050612327,Down,261.21583504,430035.7032732238,2019-03-11,1
12,3,2019,-0.00627981368966889,Down,259.58058816,419943.8124149861,2019-03-12,1
13,3,2019,0.000479512867634562,Up,259.70509024,489499.1546289419,2019-03-13,1
14,3,2019,0.006661462678312485,Up,261.44088104,552658.8876436753,2019-03-14,1
15,3,2019,-0.0544510886602097,Down,247.58577632000004,2626496.0737439366,2019-03-15,1
18,3,2019,-0.011283401005091622,Down,244.80786832000004,1025445.3785227349,2019-03-18,1
19,3,2019,0.0046596158794872345,Up,245.95124072,675742.163824961,2019-03-19,1
20,3,2019,-0.01360013326246513,Down,242.62891432,531542.367420722,2019-03-20,1
21,3,2019,0.006471084429579478,Up,244.20407752,489872.99156637845,2019-03-21,1
22,3,2019,-0.004341337980899085,Down,243.14620304000002,436486.65386474255,2019-03-22,1
25,3,2019,-0.007498314089955647,Down,241.32983480000001,401332.6215325231,2019-03-25,0
26,3,2019,-0.009573080256181279,Down,239.03058792000002,534484.3392692757,2019-03-26,0
27,3,2019,-0.0026471636432454947,Down,238.3986716,509622.22350859,2019-03-27,1
28,3,2019,0.028130157184068756,Up,245.20007752,621196.0910740634,2019-03-28,0
29,3,2019,-0.02159096960648177,Down,239.96271344000002,899307.5047707902,2019-03-29,1
1,4,2019,0.00018927216179323667,Up,240.00813600000004,485534.65036508185,2019-04-01,1
2,4,2019,0.0019350206453750316,Up,240.47300632,566007.0360092656,2019-04-02,0
3,4,2019,-0.008674993938009457,Down,238.3959268,712371.443433031,2019-04-03,1
4,4,2019,0.020961280218731185,Up,243.44575112,542008.2614670946,2019-04-04,0
5,4,2019,-0.012465655885869785,Down,240.42987664000003,599948.0734087855,2019-04-05,1
8,4,2019,-0.0025625738378949564,Down,239.81454608,523561.03548952204,2019-04-08,1
9,4,2019,-0.004798176314078965,Down,238.66662976,567339.2661656092,2019-04-09,0
10,4,2019,-0.000973241864841003,Down,238.4344624,535257.7646474212,2019-04-10,1
11,4,2019,0.001205397520367967,Up,238.72204400000004,540813.8647477262,2019-04-11,1
12,4,2019,-0.005764730332632496,Down,237.3498348,601765.0364973763,2019-04-12,1
15,4,2019,0.023688970841399908,Up,243.03953360000003,631865.4521941951,2019-04-15,0
16,4,2019,-0.005413787610746879,Down,241.72732440000004,546137.6413140144,2019-04-16,1
17,4,2019,-0.012486055281223407,Down,238.72786832000003,578142.2056723331,2019-04-17,0
23,4,2019,-0.007331321509670261,Down,236.98407752000003,665355.007968335,2019-04-23,1
24,4,2019,0.017130467507461746,Up,241.0786968,662979.284233308,2019-04-24,1
25,4,2019,-0.026549788388932093,Down,234.76232856000001,812404.0717230223,2019-04-25,1
26,4,2019,-0.008768068046141768,Down,232.71291432,574610.6776356068,2019-04-26,1
29,4,2019,0.014796038772838228,Up,236.1817428,375946.1424874419,2019-04-29,1
30,4,2019,0.0020454045383404306,Up,236.66532440000003,568894.5358292775,2019-04-30,1
2,5,2019,-0.0033413248480738582,Down,235.87586832000002,533827.8183547992,2019-05-02,1
3,5,2019,0.017471697135671354,Up,240.03323240000003,535172.8701942232,2019-05-03,1
6,5,2019,-0.018595250586613023,Down,235.610998,376249.8968396944,2019-05-06,1
7,5,2019,0.005231339826925726,Up,236.8467888,563953.2279600461,2019-05-07,1
8,5,2019,0.0028227254568680186,Up,237.51628672000004,598317.4785233354,2019-05-08,1
9,5,2019,-0.011427401572258897,Down,234.81754192,613798.2880412912,2019-05-09,1
10,5,2019,0.031576006398594494,Up,242.35044576,736053.2995977792,2019-05-10,1
13,5,2019,-0.007953786693447042,Down,240.43048760000005,585045.2554536045,2019-05-13,0
